comment,likes_count
as a filipino i laugh at the american political sphere then i stop laughing realizing these 2 people can influence my country and the decisions china will make when they get elected to the highest position in a country with the most powerful military is this dark humor or something else,17
imagine trump singing he not like us that would age well,17
i thought the 70s was hard now i have to say this is the most hardest time in history,17
so you mean to tell me that this guy is the only guy in america that has access to nuclear codes and has minutes to make a decision if something were to go off,17
why is no body talking about the manchurian candidate 11610,17
america is doomed,17
favorite part of the whole debate biden asked if he thinks he is healthy enough to serve another term trump and biden fighting over who is the better golfer to determine who is healthy enough to serve as president,17
can i get a tax credit for being white and productive,17
just did an electoral map based on current polls and trump crushes biden,17
i love how biden looks shocked everytime trump answers,16
as a small business owner the economy was great while trump managed it it helped the business i dont know where biden is getting the money for all these projects raise taxes that wont help,16
even trump seems to be more concerned for joe then jill and his team let that poor man enjoy the rest of his life instead of making him a comedic piece on national tv,16
trump biden,16
