comment,biden_stance,trump_stance
save_bangladeshi_students aljazerra bbcnews cnn thewashingtonpost thenewyorktimes theguardian bbc aljazeeraenglish thewallstreetjournal cnbc dhruvrathee unitednations newyorktimesopinion abcnews newyorkpost projectnightfall abhiandniyu quotareformprotest dhakauniversityunderattack duunderattack quotareformmovement savebangladeshalluniversitystudentsstarlinkforbangladeshstepdownhasina,NONE,NONE
guys trump is too impulsive to be a president he takes everything personal be careful america biden hes probably old but biden is very intelligent and very logical in his speechtrump is jump running around his virtual golf course trying to look for anything to criticize biden talking about his son is low key childish at this point he cant come up with a crime biden did he goes and bringa his soni think that so childish since you chose those two as candidate please vote for biden trump is a walking catastrophe,FAVOR,AGAINST
its obvious he doesnt have a clue what is talking about mrbiden please leave,AGAINST,NONE
i dont understand biden words at all my second language,NONE,NONE
we finally beat medicare,NONE,NONE
this was hard to watch,NONE,NONE
trump is very selfish and self centeredi dont think hes running for the people but for his evo,NONE,AGAINST
best reality show for netflix and chill,NONE,NONE
040 he had the largest national debt of any president sure after the illness your people created closed businesses and the riots your advocates encouraged destroyed cities and businesses but would the democrats stop them no people donated and kamala used that money to bail them out of jail so they could cause more destruction,AGAINST,FAVOR
americans believe in change no debate on that,FAVOR,AGAINST
trump is my president,NONE,FAVOR
trump is my president,NONE,FAVOR
is biden afraid he will have to carry trumps golf bag,AGAINST,FAVOR
why has nobody questioned bidens earpiece,AGAINST,NONE
the world hate what is right but loves what is not right if you follow jesus the world will hate you thats why the world hate trump he is a good man he loves america but the world loves biden because he obey satan and allow what the world wants to live their life that is very dirty and unclean,FAVOR,FAVOR
as an american this was very hard to sit through and watch two old men fighting and arguing not even answering the questions just targeting each other were cooked,AGAINST,AGAINST
biden much out trump is win trump president time nothing happen others country,AGAINST,FAVOR
joe biden was funny to me the way he was looking at trump,FAVOR,AGAINST
pakistan prioritise donal trump instead of biden,AGAINST,FAVOR
joe the idea biden,FAVOR,NONE
our local media dont support us need international attention as eariler as possible be safe save bangaldeshi students they all are in danger government remains silent in attacking on the universities residential areas governments party student organization are attacking on bangaldeshi students all over the country electritcity and interent are being cut at the halls of universities all over the country specially dhaka universitys students are in the most danger right now we want justice save_bangladeshi_students aljazeeranews bbcnews cnn thewashingtonpost thenewyorktimes theguardian bbc aljazeeraenglish thewallstreetjournal cnbc dhruvrathee unitednations newyorktimesopinion abcnews newyorkpost projectnightfall abhiandniyu quotareformprotest dhakauniversityunderattack duunderattack quotareformmovement কট_আনদলন_২০২৪ savebangladeshistudens du_under_attack they_are_killing save_the_nation justice_for_students_of_bangladesh,NONE,NONE
does america have only these to choos from,NONE,NONE
biden had no idea what was talking about,AGAINST,NONE
we need this debate live in india for prime minister and opponent party just imagine what narendra modi will go through if the debate happend with rahul gandi,NONE,NONE
irony is when biden talks about malarkey,AGAINST,NONE
thousand trillionaires in america,NONE,NONE
watching from sultanate of oman im not residing in america nor american citizen but the world listening this election is a landslide victory for donald trump belive me or not,NONE,FAVOR
trump isint after those here legally amen were already overwhelmed by population and were americans most were born here or here tye right way our veterans matter amen,NONE,FAVOR
i am a indian but joe and americans are embarrassed and i think trump should be the president,NONE,FAVOR
alternate title old farts try to justify why they should lead the country when neither of them should,AGAINST,AGAINST
i am one supporter for president trump,NONE,FAVOR
this is way better than keeping up with the kardashians,NONE,NONE
god bless biden and bless the usa and god guide the next president and politicians of usa and the world god bless all humanity and everything he created,FAVOR,NONE
y dont you give the american people all that money yall gave us some in covd but you raised food so high that you got it all back and then some we still cant afford food joe trump 2024,AGAINST,FAVOR
binden u aint done nothing for this country,AGAINST,NONE
trump looks like curious and anxious to become president again,NONE,FAVOR
we want this type of debate in india,NONE,NONE
when you edit a video to try and hide lapses from a candidate especially it being the president you have and should lose all credibility its disgusting and ur trying to chan and shape ur own narrative like everyone didnt see this and any interaction with poopie pants biden what a fucking disgrace and i and all democrat but im hating how biden and them are trying to strong arm the nomination and acting like they will beat trump its a joke i wont vote for biden he talks about malarkey but dude is so full of shit he need a non stop script of merolax and its clear bidens very confused hes had a ton of falls it is sothing he should do for himself if he was the politician and president he claimed to be he would be so embarrassed on every lever of his behavior over the last year and anyone who thinks it will get better through four more yearss at 86 he should reconsider no one should have to beg him and tell him hes killing the democratic party and making it the biggest joke singlehandedly how the fuck can any delicate or american citizen be ok with someone who is supposed to be doing everything for us only now being able to work from 10am to 4 pm,NONE,NONE
what biden saying can someone let me no i can not,NONE,NONE
save save save the students of bangladesh,NONE,NONE
mr biden fits a president through his work in his office the world needs him to continue as a president i am not an american,FAVOR,NONE
