comment,biden_stance,trump_stance
thank you for providing this venue that clearly shows which political party is in support for the average hard working middle class the republican party members sitting there should be ashamed,FAVOR,NONE
black people are suffering i see more blacks in my city in tents than ive ever seen in my life,NONE,NONE
give me my justice for stealing quadrillions from me by using dirty whorshipping bandits of devil worshipping for wicked immortal power now thats democracy,NONE,NONE
it would bea goods speach if he was actually telling the truth nothing but bs all the way thru why do all the product you take off the shelves are made in china lie lie lie,NONE,FAVOR
state of the lies,AGAINST,FAVOR
this speech is greatness,FAVOR,FAVOR
has hunter been painting with all the termiol in his life the laptop all the undocumented millions of dollars his family has divied up his stepmom the evil witch of all biden trickery i bet all his current paintings are spectacular it would be nice to see him paint in his studio,AGAINST,NONE
so cringy how she keeps standing up every second she needs attention all the time,NONE,NONE
𝗛𝗼𝘄 𝗖𝗮𝗻 𝗔𝗻𝘆𝗯𝗼𝗱𝘆 𝗯𝗲 𝗪𝗲𝗹𝗹𝗕𝗲𝗵𝗮𝘃𝗲𝗱 our behavior will click into place ultimately when we come to perceive ourselves as sharing our existence as a single interconnected whole until then we would be wise to at least conceptualize that vision for instance we do not see radiation but when we learn about its harmful effects and the devices that expose us to it we then develop fear for our exposure to radiation and caution ourselves with certain radiationemitting devices it is the same principle regarding our knowledge and feeling of the system of creation we find ourselves in the vision of us as a single interconnected and interdependent system constitutes the foundation of connectionenriching education ie the understanding that we live in a single integral sphere and that we completely depend on each other the more we recognize our global interdependence the more we understand how we each determine the kinds of lives and states we undergo moreover our global connection is an eternal state we cannot simply put it aside thinking that one day we will die and then we will escape whatever life we have here our global connection is inescapable our animal body will die and it will again appear and perish myriad times but we are forever included in this sphere of communication among everyone each of us as special parts of this single integral and closed system of creation therefore the more we will feel ourselves belonging to a single interconnected system the more we will feel the basis upon which to behave well with each other,NONE,NONE
a pretty good speech i think the ideas were on point with regards to his delivery the man had a speech impediment and became a politician anyway its been shown that people when they arent told who or what party said something agree with policies these are sensible humanistic policies that hes talking about you must vote on the policies not the party or the person this person had achieved so much behind the scenes to do what he believes which is to help all americans he doesnt brag about his track record on twitter but hes actually gotten an immense amount of stuff done thats what he does he does his job as an elected public servant of the people thats what a president should do,FAVOR,NONE
what drug did they give this demented fool they shoot him up for these events because he cant remember a thing before and after,AGAINST,NONE
heres the play if biden wins there will be more companies in trouble with the flurry of taxes hes going to hit them with i will increase my put game if trump wins ill buy a lot more contracts because he will dothe opposite of what biden does both candidates suck but after watching how the market moves with both in office i know how to play the market better the wild card is migrants coming over getting jobs and or robots and ai either way ill be ready and im stacking investing power,AGAINST,FAVOR
