Tweet,Ideology
"['elect', 'clown', 'expect', 'circu', 'wonder', 'magat', 'still', 'happi', 'support', 'vote', 'person', 'believ', 'live', 'lost', 'great', 'job', 'ask', 'sever', 'million', 'friend', 'trump']",Liberal
"['run', 'rampant', 'us', 'absolut', 'idea', 'control', 'ignor', 'lie', 'let', 'thousand', 'american', 'die', 'trump']",Liberal
"['anyth', 'laughabl', 'real', 'crimin', 'use', 'fake', 'news', 'call', 'other', 'crook', 'distract', 'crime', 'failur', 'pathet', 'disgust', 'trumpisanationaldisgrac', 'trump']",Liberal
"['feb', 'trump', 'say', 'go', 'away', 'sen', 'burr', 'warn', 'come', 'like', 'epidem', 'could', 'prepar', 'sell', 'stock', 'etc', 'week', 'us', 'incompet', 'crimin']",Liberal
"['trump', 'shut', 'deadli', 'wave', 'viru', 'hit', 'governor', 'save', 'us']",Liberal
"['realdonaldtrump', 'silent', 'cold', 'blood', 'murder', 'jeffrey', 'epstein', 'life', 'matter', 'trump', 'know', 'gop', 'donaldjtrumpjr']",Liberal
"['right', 'seani', 'well', 'past', 'number', 'american', 'death', 'got', 'plenti', 'slimi', 'hand', 'itakenorespons', 'gopbetrayedamerica', 'foxbetrayedamerica', 'hannitybetrayedamerica', 'trump']",Liberal
"['simpl', 'truth', 'trump', 'fault', 'support', 'share', 'blame', 'golf', 'golf', 'said', 'would', 'go', 'away', 'respons', 'coronavirusliar']",Liberal
"['better', 'care', 'tilli', 'ask', 'repub', 'ran', 'gov', 'louisiana', 'hug', 'trump', 'also', 'big', 'loss', 'trump', 'trumpistox', 'trumpcesspoolofcorrupt']",Liberal
"['fuck', 'dipshit', 'say', 'drink', 'bleach', 'get', 'rid', 'shit', 'nah', 'bruh', 'take', 'iq', 'test', 'especi', 'say', 'sarcasm', 'fuck', 'cheeto', 'color', 'idiot', 'doesnt', 'abil', 'grasp', 'sarcasm', 'small', 'hand', 'trump']",Liberal
"['democraticparti', 'circu', 'oughta', 'asham', 'sham', 'keep', 'tri', 'attack', 'trump', 'instead', 'help', 'america', 'move', 'forward', 'becom', 'better', 'stronger', 'address', 'issu', 'instead', 'hinder']",Conservative
"['vincevaughn', 'knew', 'vaughn', 'patriot', 'know', 'he', 'trump', 'support', 'make', 'even', 'happier', 'what']",Conservative
"['test', 'pleas', 'reopen', 'yet', 'happen', 'white', 'hous', 'near', 'trump', 'think', 'go', 'happen', 'white', 'castl', 'burger', 'king', 'stayhom', 'washyourhand', 'socialdistanac', 'maskup', 'stay', 'safe']",Liberal
"['dont', 'understand', 'fuss', 'donaldtrump', 'impeach', 'may', 'abus', 'power', 'doubt', 'he', 'he', 'still', 'gon', 'na', 'trump', 'point', 'donaldtrumpimpeach']",Conservative
"['jame', 'comey', 'quip', 'hell', 'move', 'newzealand', 'trump', 'reelect', 'jimmi', 'think', 'move', 'like', 'cell', 'feder', 'prison', 'gener', 'popul', 'insid', 'usa', 'saturday', 'democratsarecorrupt']",Conservative
"['geraldo', 'left', 'pride', 'digniti', 'al', 'capon', 'vault', 'trumpsterrorist', 'trump']",Liberal
"['almost', 'like', 'trump', 'terribl', 'judg', 'charact', 'sad', 'admit', 'scaramucci']",Liberal
"['name', 'proud', 'boy', 'organ', 'terror', 'oh', 'wait', 'forgot', 'white', 'supremacist', 'play', 'team', 'trump']",Liberal
"['first', 'time', 'parti', 'control', 'ever', 'fail', 'fund', 'govern', 'gop', 'trump']",Liberal
"['realdonaldtrump', 'wife', 'amp', 'get', 'check', 'sign', 'go', 'give', 'thank', 'speakerpelosi', 'get', 'done', 'demsareworkingforu']",Liberal
"['ever', 'sinc', 'day', 'realdonaldtrump', 'govern', 'corrupt', 'af', 'maga', 'nazi', 'corrupt']",Liberal
"['rudi', 'giuliani', 'reveal', 'alleg', 'money', 'scheme', 'democrat', 'corrupt', 'fund', 'soro', 'nra', 'freespeech', 'trump', 'impeach', 'trump']",Conservative
"['tell', 'go', 'run', 'hous', 'repres', 'presid', 'realdonaldtrump', 'socialismsuck', 'maga', 'kag', 'supporttheibb', 'lockherup', 'walkaway', 'liberalismisamentaldisord', 'rt']",Conservative
"['wont', 'long', 'realdonaldtrump', 'offic', 'watch', 'maga', 'see', 'powerless', 'stop', 'awesom', 'wit']",Conservative
"['that', 'man', 'doesnt', 'sleep', 'prove', 'much', 'he', 'help', 'american', 'peopl', 'day', 'everyday', 'free', 'ye', 'folk', 'realdonaldtrump', 'shiznit', 'hope', 'offic']",Conservative
"['follow', 'thank', 'american', 'follow', 'back', 'patriot', 'trump', 'trump']",Conservative
"['mean', 'christian', 'conserv', 'patriot', 'must', 'organ', 'get', 'kimmel', 'behar', 'view', 'snl', 'cancel', 'soon', 'freedom', 'religion', 'memori', 'boycottnetflix', 'boycottabc', 'boycottmsm', 'jesu', 'trump', 'trumpsarmi']",Conservative
"['could', 'presid', 'trump', 'make', 'clearer', 'donald', 'readi', 'bypass', 'congress', 'tremend', 'danger', 'border', 'includ', 'larg', 'scale', 'crimin', 'drug', 'inflow', 'unit', 'state', 'militari', 'build', 'wall', 'realdonaldtrump', 'gop']",Conservative
"['trump', 'diseas', 'x', 'administr', 'set', 'us', 'botch', 'pandem', 'respons', 'publish', 'februari']",Liberal
"['need', 'media', 'support', 'freedom', 'speech', 'one', 'censor', 'conserv', 'differ', 'opinion', 'defend', 'potu', 'flotu', 'foxnew', 'foxbusi', 'ibdeditori', 'maga', 'kag', 'realdonaldtrump', 'jeffsess']",Conservative
"['look', 'like', 'democrat', 'found', 'way', 'stop', 'realdonaldtrump', 'huge', 'ralli', 'stadium', 'need', 'team', 'chanelrion', 'oann', 'amp', 'onlin', 'stream', 'ralli', 'wo', 'still', 'kick', 'ass', 'amp', 'drive', 'left', 'insan']",Conservative
"['mask', 'evil', 'agenda', 'expos', 'must', 'obliter', 'level', 'vote', 'primari', 'finish', 'trumpstrong', 'maga', 'defeat', 'cost']",Conservative
"['six', 'pelosi', 'manag', 'bellow', 'impeach', 'infam', 'phone', 'call', 'ever', 'took', 'place', 'trump', 'gop', 'potu', 'dem', 'seanhann', 'realdonaldtrump', 'wattersworld']",Conservative
"['tell', 'conclus', 'offer', 'report', 'nato', 'proj', 'sign', 'ufo', 'secret', 'evid', 'ebe', 'award', 'winner', 'featur', 'via', 'youtub', 'walkaway', 'declassifyfisa', 'trump']",Conservative
"['exactli', 'need', 'forc', 'voter', 'understand', 'work', 'far', 'frm', 'done', 'weed', 'everi', 'gop', 'member', 'help', 'trump', 'scam', 'terror', 'amp', 'harm', 'vulner', 'citizen', 'immigr', 'amp', 'children', 'maga', 'hold', 'thm', 'account']",Liberal
"['your', 'true', 'patriot', 'honestli', 'support', 'dnc', 'daili', 'evid', 'show', 'corrupt', 'truli', 'deepstat', 'real', 'amp', 'run', 'deep', 'dnc', 'theyr', 'also', 'hide', 'within', 'gop', 'must', 'draintheswamp', 'trump']",Conservative
"['cant', 'vote', 'undocu', 'immigr', 'sorri', 'boss', 'gomez', 'gon', 'na', 'sit', 'elect', 'trump']",Conservative
"['curfew', 'would', 'hurt', 'peopl', 'front', 'line', 'camp', 'make', 'sure', 'could', 'maga', 'trump']",Conservative
"['wonder', 'statement', 'realdonaldtrump', 'seriou', 'immigr', 'issu', 'mean', 'busi', 'get', 'right']",Conservative
"['omg', 'must', 'see', 'mile', 'long', 'line', 'see', 'presid', 'trump', 'murphysboro', 'illinoi', 'video', 'qanon', 'potu', 'trump', 'ralli']",Conservative
"['extrem', 'wealthi', 'globalist', 'think', 'get', 'buy', 'presid', 'oh', 'probabl', 'cuz', 'theyv', 'forev', 'time', 'realdonaldtrump', 'wethepeopl', 'americafirst', 'koch', 'bro', 'koch', 'bro', 'nwo', 'chao', 'win']",Conservative
"['wayfair', 'lose', 'money', 'well', 'wonder', 'walkaway', 'trump']",Conservative
"['unfortun', 'brainwash', 'crap', 'america', 'fault', 'far', 'long', 'allow', 'progress', 'manipul', 'variou', 'process', 'within', 'educ', 'system', 'govern', 'must', 'continu', 'fight', 'trump', 'conserv', 'walkaway']",Conservative
"['ye', 'wrong', 'would', 'benefit', 'lesson', 'moral', 'bestpresidentev', 'draintheswamp', 'trump']",Conservative
"['control', 'know', 'noth', 'new', 'get', 'old', 'trump', 'republican', 'conserv', 'donaldtrump', 'usa', 'america', 'makeamericagreatagain', 'trump']",Conservative
"['presid', 'realdonaldtrump', 'wave', 'magic', 'wand', 'amp', 'endors', 'repdesanti', 'that', 'done', 'deal', 'work', 'presid', 'win', 'get']",Conservative
"['close', 'damn', 'border', 'deport', 'illeg', 'chang', 'immigr', 'law', 'buildthewal', 'endchainmigr', 'endvisalotteri', 'merritbasedimmigr', 'returnrefuge', 'immigrationreform', 'closesouthernbord', 'trump']",Conservative
"['ignor', 'nanci', 'think', 'disbar', 'mean', 'ban', 'bar', 'hang', 'pelosi', 'impeachmenthoax', 'trump']",Conservative
"['hope', 'gone', 'hope', 'lick', 'anymor', 'seriou', 'hicksup', 'symptom', 'trump', 'soon', 'land', 'jail']",Liberal
"['seattl', 'homeless', 'crisi', 'histor', 'cemeteri', 'overrun', 'drug', 'prostitut', 'amid', 'worsen', 'problem', 'social', 'display', 'thedemocrat', 'democrat', 'dem', 'resist', 'socialist', 'maga', 'tcot', 'pjnet', 'ccot', 'realdonaldtrump', 'lheinkel']",Conservative
"['thank', 'presid', 'trump', 'other', 'scare']",Conservative
"['draintheswamp', 'nomorerino', 'never', 'trump', 'traitor', 'gop', 'gop', 'almost', 'bad', 'cancer', 'us', 'govt', 'sleazydem', 'draintheswamp', 'drainthedeepstateswamp', 'stopthest', 'potu']",Conservative
"['dear', 'presid', 'heartwarm', 'see', 'someon', 'truli', 'give', 'instead', 'take', 'thank', 'much', 'grit', 'presid', 'realdonaldtrump', 'donat', 'first', 'quarter', 'salari', 'deptvetaffair', 'vet', 'militaryappreciationmonth']",Conservative
"['juan', 'william', 'bless', 'heart', 'brain', 'dynamit', 'could', 'blow', 'nose', 'irrelev', 'walkaway', 'neversoci', 'draintheswamp', 'trump']",Conservative
"['exactli', 'bradleyman', 'chelseaman', 'traitor', 'crimin', 'risk', 'amp', 'endang', 'mani', 'innoc', 'troop', 'live', 'delusion', 'mind', 'set', 'rot', 'ftlevenworth', 'lockthemup', 'trump']",Conservative
"['what', 'miss', 'nanci', 'pelosi', 'statement', 'trump', 'omar', 'bonu', 'blue', 'check', 'resist', 'satisfi', 'ccot', 'dem', 'gop', 'libcrib', 'lnyhbt', 'msm', 'ofa', 'tcot', 'tlot', 'uniteblu']",Conservative
"['great', 'great', 'optimist', 'ralli', 'green', 'bay', 'wisconsin', 'thank', 'god', 'bless', 'good', 'luck', 'best', 'wish', 'realdonaldtrump']",Conservative
"['realdonaldtrump', 'lead', 'movement', 'victori', 'support', 'presid', 'trump', 'maga', 'kick', 'radic', 'democrat', 'socialist', 'iowa', 'america', 'regist', 'vote', 'repub']",Conservative
"['noth', 'say', 'sincer', 'heartfelt', 'condol', 'better', 'send', 'selfi', 'trump', 'hideou', 'pass', 'john', 'mccain', 'last', 'honor', 'decent', 'republican', 'left', 'capitol', 'hill', 'one', 'remain', 'would', 'put', 'countri', 'first', 'trump', 'mccain', 'gop']",Liberal
"['want', 'good', 'pay', 'job', 'support', 'famili', 'dont', 'need', 'member', 'speakerpelosi', 'democraticparti', 'need', 'support', 'realdonaldtrump', 'dont', 'support', 'maga', 'prosperti']",Conservative
"['ye', 'wait', 'live', 'room', 'pack', 'patriot', 'love', 'presid', 'countri', 'trump']",Conservative
"['pelosi', 'afraid', 'trump', 'wo', 'leav', 'offic', 'lose', 'worri', 'nanci', 'cuz', 'win', 'realdonaldtrump', 'maga', 'kag', 'trump', 'speakerpelosi']",Conservative
"['kag', 'trump', 'maga', 'kurd', 'spot', 'baghdadi', 'abandon', 'anyway', 'via', 'thedailybeast']",Conservative
"['realdonaldtrump', 'best', 'presid', 'ever', 'thank', 'much', 'presid', 'trump', 'amaz', 'first', 'ladi', 'flotu', 'take', 'care', 'keeper', 'proud', 'american', 'freedom', 'blexit', 'redwav', 'justicekavanaugh', 'taxcut']",Conservative
"['wake', 'maga', 'kag', 'trump', 'fraud', 'use', 'tax', 'dollar', 'pay', 'multipl', 'debt', 'foreign', 'countri', 'pay', 'attent']",Liberal
"['think', 'unborn', 'child', 'celebr', 'death', 'call', 'empower', 'choic', 'thedeadbabyd', 'trump']",Conservative
"['let', 'hope', 'governor', 'keep', 'us', 'lock', 'least', 'creat', 'trump', 'voter', 'make', 'america', 'great', 'he', 'go', 'greatest', 'campaign', 'histori', 'usa', 'democratstheenemywithin', 'democrat', 'walkaway']",Conservative
"['cohen', 'hear', 'steal', 'thunder', 'must', 'piss', 'hey', 'everybodi', 'gop', 'gop', 'fbr']",Liberal
"['grate', 'presid', 'god', 'bless', 'sir', 'trump', 'maga', 'kag', 'realdonaldtrump', 'potu']",Conservative
"['anoth', 'piec', 'evid', 'potu', 'immatur', 'man', 'inept', 'leader', 'around', 'joke', 'human', 'trumpmorbidlyobes', 'trump']",Liberal
"['f', 'k', 'democrat', 'know', 'say', 'may', 'lord', 'merci', 'homeland', 'find', 'glori', 'salvat', 'realdonaldtrump', 'pleas', 'help', 'alway', 'delta', 'group', 'could', 'help', 'well']",Conservative
"['go', 'stop', 'investig', 'make', 'arrest', 'know', 'power', 'whip', 'public', 'believ', 'lie', 'lead', 'violenc', 'mari', 'antoinett', 'innoc', 'whip', 'public', 'believ', 'lie', 'trump']",Conservative
"['could', 'cnn', 'cnntownhal', 'credibl', 'script', 'question', 'provid', 'guest', 'town', 'hall', 'get', 'desir', 'answer', 'realjack', 'realdonaldtrump', 'nra', 'maga', 'nraboycott', 'nra', 'deplor', 'msm', 'foxnew', 'foxnew', 'foxandfriend', 'sundaymorn', 'democraticmemo', 'gop']",Conservative
"['want', 'barackobama', 'administr', 'offici', 'held', 'account', 'crimin', 'effort', 'undermin', 'potu', 'realdonaldtrump']",Conservative
"['end', 'thing', 'thank', 'presid', 'realdonaldtrump', 'done', 'countri', 'via', 'dailycal']",Conservative
"['welcom', 'florida', 'presid', 'trump', 'got', 'vote', 'god', 'bless', 'america', 'elect', 'trump', 'republican', 'florida', 'orlando', 'freedom', 'job', 'democrat']",Conservative
"['qanon', 'qarmi', 'maga', 'followthewhiterabbit', 'qanon', 'greatawaken', 'spygat', 'stopthecoup', 'jimjordan', 'want', 'noth', 'impeachmenthear', 'donaldtrump', 'end', 'clinton', 'clinton', 'foundat', 'revenu', 'year', 'low']",Conservative
"['seanhann', 'tuckercarlson', 'cnn', 'realdonaldtrump', 'ask', 'democrat', 'theyd', 'let', 'everi', 'trickortr', 'person', 'amp', 'live', 'amp', 'theyr', 'break', 'n', 'u', 'dont', 'open', 'ur', 'buildthewallnow', 'stoptheinvas', 'cot']",Conservative
"['andrewcuomo', 'love', 'presid', 'trump', 'say', 'want', 'bobbi', 'deniro', 'nasti', 'twin', 'americafirst', 'youd', 'think', 'could', 'embrac', 'fellow', 'nyer', 'becam', 'presid', 'unit', 'state', 'ye', 'maga', 'realdonaldtrump']",Conservative
"['melania', 'trump', 'visit', 'children', 'hospit', 'warm', 'heart', 'great', 'spend', 'time', 'trump']",Conservative
"['ye', 'sicken', 'god', 'bless', 'presid', 'trump', 'im', 'readi', 'big', 'name', 'arrest', 'tribun', 'time', 'turn', 'tabl', 'enemi']",Conservative
"['patriot', 'hour', 'jussi', 'smollett', 'attack', 'hoax', 'see', 'truth', 'go', 'postal', 'via', 'youtub', 'prolif', 'nocollus', 'fullofschiff', 'trump']",Conservative
"['clinton', 'order', 'yet', 'militari', 'research', 'develop', 'materi', 'instant', 'carri', 'covert', 'mission', 'without', 'leav', 'trace', 'trump', 'lowlifeclinton']",Conservative
"['grate', 'presid', 'trump', 'leadership', 'militari', 'servic', 'new', 'york', 'good', 'hand', 'best', 'medic', 'ever', 'receiv', 'navi', 'usn', 'norfolk', 'newyork', 'thank', 'chineseviru']",Conservative
"['wrong', 'quit', 'listen', 'mainstream', 'mueller', 'investig', 'extend', 'exoner', 'pre', 'trump', 'watch', 'judici', 'watch', 'look', 'indict', 'read', 'report', 'awar', 'truth', 'maga', 'kag', 'np', 'go', 'arrest', 'soon', 'rbg', 'dead']",Liberal
"['happi', 'birthday', 'trump', 'presid', 'peopl', 'god', 'put', 'leav', 'offic', 'year', 'birthday']",Conservative
"['realdonaldtrump', 'influenc', 'elect', 'straight', 'talk', 'potu', 'influenc', 'midterm', 'keep', 'promis', 'look', 'back', 'influenc', 'free', 'wethepeopl', 'live', 'vote', 'patriot', 'leader', 'will', 'serv']",Conservative
"['hammer', 'three', 'reason', 'plan', 'vote', 'donald', 'trump', 'donaldtrumptrump', 'polit', 'potu']",Conservative
"['ummm', 'republican', 'parti', 'rig', 'elect', 'trump', 'isnt', 'iron']",Liberal
"['ye', 'great', 'potu', 'pre', 'trump', 'put', 'us', 'draintheswamp', 'trump', 'patriotsunit']",Conservative
"['rino', 'democrat', 'drag', 'roll', 'hold', 'nose', 'fals', 'call', 'realdonaldtrump', 'support', 'get', 'offic', 'roll', 'trump', 'agenda', 'bust', 'maga', 'kag', 'potu']",Conservative
"['donald', 'trump', 'nation', 'pandem', 'plan', 'go', 'golf', 'call', 'hoax', 'blame', 'china', 'eat', 'kfc', 'watch', 'foxnew', 'blame', 'obama', 'blame', 'obama', 'blame', 'obama', 'sad', 'kakistocraci']",Liberal
"['thank', 'realdonaldtrump', 'potu', 'flotu', 'answer', 'god', 'call', 'amp', 'save', 'america', 'maga', 'kag', 'trump', 'pray', 'famili']",Conservative
"['arena', 'anncoult', 'spectat', 'turn', 'chang', 'light', 'breez', 'maga', 'kag', 'realdonaldtrump']",Conservative
"['fact', 'someon', 'black', 'kill', 'someon', 'white', 'less', 'signific', 'someon', 'white', 'kill', 'black', 'tucker', 'tuckercarlson', 'trump']",Conservative
"['great', 'video', 'sol', 'superb', 'edit', 'music', 'content', 'presid', 'trump', 'best', 'presid', 'life', 'time', 'realdonaldtrump']",Conservative
"['pre', 'tump', 'agenda', 'democrat', 'stand', 'clap', 'even', 'look', 'happi', 'silenc', 'speak', 'volum', 'stateoftheunion', 'trump', 'donaldtrump', 'democratsarecorrupt', 'democratshateamerica']",Conservative
"['might', 'reason', 'make', 'decis', 'easi', 'think', 'go', 'realdonaldtrump', 'one', 'could', 'possibl', 'receiv', 'info', 'know']",Conservative
"['new', 'york', 'time', 'tri', 'make', 'juneteenth', 'anti', 'trump', 'ralli', 'total', 'nyt', 'race', 'bait', 'use', 'peopl', 'leftist', 'polit', 'aim']",Conservative
"['thank', 'ride', 'appreci', 'let', 'rememb', 'dem', 'refus', 'offer', 'come', 'time', 'get', 'poll', 'trump']",Conservative
"['hey', 'maga', 'moron', 'donald', 'trump', 'sycoph', 'apologist', 'doormat', 'one', 'question', 'great', 'yet', 'american', 'could', 'die', 'donaldtrump', 'realdonaldtrump']",Liberal
"['extrem', 'disappoint', 'fellow', 'nation', 'fan', 'boo', 'realdonaldtrump', 'ye', 'live', 'rent', 'free', 'head', 'time', 'type', 'energi', 'wonder', 'team', 'play', 'better', 'road', 'trumpboo', 'stayinthefight']",Conservative
"['pretti', 'lofti', 'hope', 'realdonaldtrump', 'seen', 'pretti', 'amaz', 'thing', 'happen', 'geet', 'warm']",Conservative
"['yep', 'notic', 'dress', 'like', 'trump', 'maga', 'kag', 'got', 'ta', 'act', 'like', 'trump', 'think', 'even', 'chanc']",Conservative
"['legal', 'phrase', 'use', 'appel', 'court', 'say', 'lower', 'court', 'fail', 'follow', 'law', 'abus', 'discret', 'legal', 'equival', 'duh', 'scotu', 'said', 'judg', 'rule', 'realdonaldtrump', 'travelban']",Liberal
"['take', 'tweet', 'rashidatlaib', 'unless', 'your', 'intent', 'upon', 'keep', 'yet', 'anoth', 'hoax', 'aliv', 'hope', 'fuel', 'hate', 'amp', 'divis', 'among', 'american', 'votetlaibout', 'mi', 'makemichigangreatagain', 'trump']",Conservative
"['alliw', 'stay', 'offic', 'peopl', 'die', 'blood', 'hand', 'schiffti', 'democratshateamerica', 'trump']",Conservative
"['seen', 'tweet', 'pleas', 'go', 'comment', 'drag', 'cnn', 'aka', 'clown', 'news', 'network', 'work', 'idiot', 'bumbitch', 'fakenewsmotherfuck', 'trump']",Conservative
"['trump', 'man', 'exactli', 'kind', 'action', 'need', 'let', 'see', 'go', 'part', 'solut', 'part', 'problem', 'money', 'garbag', 'buildthedamnwal', 'buildthewallanddeportthemal', 'potu', 'buildthewal']",Conservative
"['thank', 'much', 'ginaontheright', 'includ', 'great', 'patriot', 'honor', 'ride', 'follow', 'amp', 'retweet', 'patriotsunit', 'trump', 'maga', 'follow', 'back', 'patriot']",Conservative
"['ytf', 'american', 'liber', 'think', 'canada', 'dump', 'ground', 'refug', 'much', 'rather', 'trump', 'canada', 'wretch', 'talentless', 'hack', 'kathygriffin', 'dump', 'ground', 'canada', 'reflex', 'overal', 'gfi', 'usa', 'donaldtrump']",Conservative
"['democrat', 'socialist', 'parti', 'parti', 'illeg', 'immigr', 'american', 'peopl', 'put', 'illeg', 'immigr', 'first', 'american', 'presid', 'trump', 'presid', 'work', 'american', 'peopl', 'socialismsuck']",Conservative
"['godbless', 'realdonaldtrump', 'trump', 'maga', 'kag', 'hurt', 'consid', 'peopl', 'run', 'presid', 'choic', 'rather', 'stalin', 'hitler', 'democrat', 'run', 'pre']",Conservative
"['delet', 'tweet', 'wife', 'recent', 'diagnos', 'cancer', 'need', 'done', 'fantast', 'job', 'one', 'housemanag', 'trump', 'senatetri', 'kind', 'person', 'say', 'anyon']",Liberal
