comment,biden_stance,trump_stance
so what,NONE,NONE
cnn cant handle exposing truth on currupt hochul biden friend instanly deleted my other post,AGAINST,NONE
this is b,NONE,NONE
all of yall are so happy but not even realizing that this pretty much sealed the victory for the orange man,NONE,FAVOR
trolls look at this clown salivating every time he says guilty what a fool do you think americans care about 12 new yorkers opinions 2024 president will have a fake felony just like cnn fake news pure garbage,NONE,FAVOR
cnn and all those with tds may be loving the outcome of this trial but with dr dershowitz former harvard law professor emeritus and dr turley law professor at georgetown university being democrats and seeing that this trial was a total sham all that judge merchan alvin bragg and the jurors whose names will be posted have done is increased division between democrats and those for america more and more democrats will see that this was a sham trial dr dershowitz stated that even if trump appeals they will find him guilty simply because they are all democrats heres the thing though 1 this was a misdemeanor initially but 2 the statue of limitations had run out on it so whatever guilty verdict was made it was illegalby default this is also from dr dershowitzdemocrat,NONE,AGAINST
it took the judge 2 and half minutes to get the verdict and poll all the jurors it took jake tapper 6 minutes to tell us,NONE,AGAINST
he going to appeal to the supreme court and you know they already paid off,NONE,AGAINST
guilty on all 34 counts donald trump is now a convicted felon,NONE,AGAINST
who cares we just need trump to lead the nation vote trump,NONE,FAVOR
trump 2024 i will never vote democrat again this is sad,AGAINST,FAVOR
sham trial during election year this political persecution will only help trump win back the white house,NONE,FAVOR
a great day for democracy,FAVOR,AGAINST
meanwhile hunter biden ignores his subpoenas from the house and isnt held in contempt cocaine in the white house joe is making millions from the chinese and trump baaaaad sheep,AGAINST,FAVOR
he must be disqualified from office,NONE,AGAINST
2 weeks to slow the spread,NONE,NONE
crazy that there still practically 5050 chance this headass is out pres again,NONE,AGAINST
honestly i cam here for the comments bout it,NONE,NONE
a jury of his peers i seriously doubt he had any peers on that jury,NONE,AGAINST
i like candidates who arent convicted felons,NONE,AGAINST
sup 34 whole family is that oh fella miza let me know when they put him in chains what you say they might not do that he might just get funds that he wont pay yeah because you will never lock him up even though hes the biggest criminal this plantation you call a country have ever seen hes bigger than gotti hes bigger than the founding fathers hes bigger than jack the ripper and it keeps getting worse and yell would rather watch him do what he does hoping to sit back in the white house then to do something about himhe will always be a stain on the white house,NONE,AGAINST
your as evil as joe biden,AGAINST,NONE
people in jail are feeling cheated,NONE,FAVOR
not even a federal judge not legitimate state court cant charge felony,NONE,FAVOR
jesus save these people for they know not that they have sinned bless them with the courage to take off the lenses to free themselves of the evil they do in gods name amen,NONE,NONE
oh crap now i have to vote for trump how can i possibly miss the opportunity to vote for a convicted felon for president all my life ive voted for unconvicted felons for president 2024 may be my one final opportunity to vote for the real deal,NONE,FAVOR
you just got him elected,FAVOR,FAVOR
this is a sad day in american history ill still vote for him for president we should all be ashamed,NONE,FAVOR
the united states government has quickly turned into a crooked clown show putin and un have nothing on plugs and the demonrats im ashamed of the current administration prediction if there is so much as a handcuff put on president trump the shiff will hit the fan like never before in the history of the usa hint exactly what china is bribing branden for but hes too dumb and greedy to realize it jimmy carter has a smile ear to ear,AGAINST,FAVOR
what if the supreme court overturns it,NONE,NONE
totally disgusting,NONE,AGAINST
as long as hes racist theyll support him,FAVOR,AGAINST
i loved to hear that from jury,NONE,AGAINST
america is officially a banana republic,NONE,FAVOR
waiting for epstein island visitors to go to trail oh wait they are all democrats,NONE,FAVOR
it starts the civil war soon the new ag will indict obama clinton and biden,AGAINST,FAVOR
man hes in trouble oh boy,NONE,AGAINST
cohen brought the house of cards down so far he made trump a felon and took a half billion out of his pocket plus 30 thousand thank you cohen for ur service youve redeemed yourself,NONE,AGAINST
whens biden n son gonna be charged,AGAINST,NONE
the great pumpkin crapped his pants his xldepends didnt stand a chance so he did a little shuffle and he did a little dance melania stayed home and packed her bags for france,NONE,AGAINST
